InternalConflict,LaggedGDPGrowth,InitialGDP,Democracy,Mountains,EthnicFrac,ReligiousFrac,LaggedRainfallGrowth,country_name,year
0,0.08394725620746613,1.0779999494552612,6,2.4000003337860107,0.654930055141449,0.6200000047683716,0.08588464558124542,Mozambique,1998
0,0.09640393406152725,1.0779999494552612,6,2.4000003337860107,0.654930055141449,0.6200000047683716,-0.2370954304933548,Mozambique,1999
0,0.022105293348431587,0.949999988079071,-9,0.20000000298023224,0.8182163834571838,0.45499998331069946,-0.1250654011964798,Zambia,1981
0,0.05458293855190277,0.949999988079071,-9,0.20000000298023224,0.8182163834571838,0.45499998331069946,-0.05826837569475174,Zambia,1982
0,-0.08203129470348358,0.949999988079071,-9,0.20000000298023224,0.8182163834571838,0.45499998331069946,0.09060222655534744,Zambia,1983
0,-0.10638300329446793,0.949999988079071,-9,0.20000000298023224,0.8182163834571838,0.45499998331069946,-0.1059032529592514,Zambia,1984
0,-0.015476133674383163,0.949999988079071,-9,0.20000000298023224,0.8182163834571838,0.45499998331069946,0.06395860016345978,Zambia,1985
0,-0.02297459915280342,0.949999988079071,-9,0.20000000298023224,0.8182163834571838,0.45499998331069946,0.06065291166305542,Zambia,1986
0,-0.027227740734815598,0.949999988079071,-9,0.20000000298023224,0.8182163834571838,0.45499998331069946,0.07554492354393005,Zambia,1987
0,-0.033078908920288086,0.949999988079071,-9,0.20000000298023224,0.8182163834571838,0.45499998331069946,-0.2574073076248169,Zambia,1988
0,-0.003947317600250244,0.949999988079071,-9,0.20000000298023224,0.8182163834571838,0.45499998331069946,0.19598893821239471,Zambia,1989
0,-0.0013210655888542533,0.949999988079071,-9,0.20000000298023224,0.8182163834571838,0.45499998331069946,0.14767606556415558,Zambia,1990
0,-0.08862430602312088,0.949999988079071,-9,0.20000000298023224,0.8182163834571838,0.45499998331069946,-0.1783711165189743,Zambia,1991
0,0.01451377384364605,0.949999988079071,6,0.20000000298023224,0.8182163834571838,0.45499998331069946,0.031313374638557434,Zambia,1992
0,-0.04593224450945854,0.949999988079071,6,0.20000000298023224,0.8182163834571838,0.45499998331069946,-0.2944280505180359,Zambia,1993
0,0.03790122643113136,0.949999988079071,6,0.20000000298023224,0.8182163834571838,0.45499998331069946,0.44534754753112793,Zambia,1994
0,-0.11165414750576019,0.949999988079071,6,0.20000000298023224,0.8182163834571838,0.45499998331069946,-0.27099210023880005,Zambia,1995
0,-0.051337141543626785,0.949999988079071,6,0.20000000298023224,0.8182163834571838,0.45499998331069946,4.0604725654702634e-5,Zambia,1996
0,0.039556730538606644,0.949999988079071,1,0.20000000298023224,0.8182163834571838,0.45499998331069946,0.10975655168294907,Zambia,1997
0,0.008051741868257523,0.949999988079071,1,0.20000000298023224,0.8182163834571838,0.45499998331069946,0.031669311225414276,Zambia,1998
0,-0.041565705090761185,0.949999988079071,1,0.20000000298023224,0.8182163834571838,0.45499998331069946,-0.15901419520378113,Zambia,1999
0,0.013445304706692696,1.190000057220459,5,2.9000000953674316,0.5439504384994507,0.5097999572753906,0.08327724784612656,Zimbabwe,1981
0,0.062189094722270966,1.190000057220459,5,2.9000000953674316,0.5439504384994507,0.5097999572753906,0.23024864494800568,Zimbabwe,1982
0,0.03981264680624008,1.190000057220459,5,2.9000000953674316,0.5439504384994507,0.5097999572753906,-0.3856205642223358,Zimbabwe,1983
0,0.024023983627557755,1.190000057220459,1,2.9000000953674316,0.5439504384994507,0.5097999572753906,0.014161940664052963,Zimbabwe,1984
0,-0.1151026040315628,1.190000057220459,1,2.9000000953674316,0.5439504384994507,0.5097999572753906,0.1098228469491005,Zimbabwe,1985
0,0.0074564567767083645,1.190000057220459,1,2.9000000953674316,0.5439504384994507,0.5097999572753906,0.37960922718048096,Zimbabwe,1986
0,-0.031249990686774254,1.190000057220459,1,2.9000000953674316,0.5439504384994507,0.5097999572753906,-0.09056276828050613,Zimbabwe,1987
0,0.02207132801413536,1.190000057220459,-6,2.9000000953674316,0.5439504384994507,0.5097999572753906,-0.2845909595489502,Zimbabwe,1988
0,-0.09717606753110886,1.190000057220459,-6,2.9000000953674316,0.5439504384994507,0.5097999572753906,0.39568108320236206,Zimbabwe,1989
0,0.07819690555334091,1.190000057220459,-6,2.9000000953674316,0.5439504384994507,0.5097999572753906,-0.09092306345701218,Zimbabwe,1990
0,0.008532415144145489,1.190000057220459,-6,2.9000000953674316,0.5439504384994507,0.5097999572753906,-0.06477495282888412,Zimbabwe,1991
0,0.05583754926919937,1.190000057220459,-6,2.9000000953674316,0.5439504384994507,0.5097999572753906,-0.15968333184719086,Zimbabwe,1992
0,-0.06891032308340073,1.190000057220459,-6,2.9000000953674316,0.5439504384994507,0.5097999572753906,-0.17316682636737823,Zimbabwe,1993
0,-2.565769827924669e-4,1.190000057220459,-6,2.9000000953674316,0.5439504384994507,0.5097999572753906,0.5465145707130432,Zimbabwe,1994
0,0.030295882374048233,1.190000057220459,-6,2.9000000953674316,0.5439504384994507,0.5097999572753906,-0.3169020414352417,Zimbabwe,1995
0,-0.018779495730996132,1.190000057220459,-6,2.9000000953674316,0.5439504384994507,0.5097999572753906,0.0611792653799057,Zimbabwe,1996
0,0.07848963141441345,1.190000057220459,-6,2.9000000953674316,0.5439504384994507,0.5097999572753906,0.5136418342590332,Zimbabwe,1997
1,0.008136904798448086,1.190000057220459,-6,2.9000000953674316,0.5439504384994507,0.5097999572753906,0.044380128383636475,Zimbabwe,1998
1,0.017494359984993935,1.190000057220459,-6,2.9000000953674316,0.5439504384994507,0.5097999572753906,-0.1814822107553482,Zimbabwe,1999
0,0.0018084028270095587,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,0.006592440418899059,Malawi,1981
0,-0.07581226527690887,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,-0.2824872136116028,Malawi,1982
0,-0.033203162252902985,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,0.33069950342178345,Malawi,1983
0,-0.01616164855659008,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,-0.20658238232135773,Malawi,1984
0,0.043121207505464554,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,0.20691967010498047,Malawi,1985
0,0.01968502067029476,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,0.07188275456428528,Malawi,1986
0,-0.030888093635439873,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,-0.0791558250784874,Malawi,1987
0,-0.017928235232830048,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,-0.29519861936569214,Malawi,1988
0,0,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,0.2859416604042053,Malawi,1989
0,0.06490867584943771,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,0.29138225317001343,Malawi,1990
0,-0.011428538709878922,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,-0.38797152042388916,Malawi,1991
0,0.05394989997148514,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,0.24760712683200836,Malawi,1992
0,-0.09323582798242569,0.5529999732971191,-9,8.80000114440918,0.6202696561813354,0.6150000095367432,-0.35326215624809265,Malawi,1993
0,0.06725062429904938,0.5529999732971191,-8,8.80000114440918,0.6202696561813354,0.6150000095367432,0.40248844027519226,Malawi,1994
0,-0.12609075009822845,0.5529999732971191,7,8.80000114440918,0.6202696561813354,0.6150000095367432,-0.20933470129966736,Malawi,1995
0,0.13645927608013153,0.5529999732971191,7,8.80000114440918,0.6202696561813354,0.6150000095367432,0.13767707347869873,Malawi,1996
0,0.04550366476178169,0.5529999732971191,7,8.80000114440918,0.6202696561813354,0.6150000095367432,0.09638556838035583,Malawi,1997
0,0.011442462913691998,0.5529999732971191,7,8.80000114440918,0.6202696561813354,0.6150000095367432,0.06256306171417236,Malawi,1998
0,-0.004429537802934647,0.5529999732971191,7,8.80000114440918,0.6202696561813354,0.6150000095367432,-0.270378053188324,Malawi,1999
1,0.044517528265714645,3.3469998836517334,4,7.6999993324279785,0.8772270679473877,0.45840001106262207,-0.04323577508330345,South Africa,1981
1,0.051487430930137634,3.3469998836517334,4,7.6999993324279785,0.8772270679473877,0.45840001106262207,0.2690049707889557,South Africa,1982
1,-0.02393907867372036,3.3469998836517334,4,7.6999993324279785,0.8772270679473877,0.45840001106262207,-0.2816818356513977,South Africa,1983
1,-0.06270907074213028,3.3469998836517334,4,7.6999993324279785,0.8772270679473877,0.45840001106262207,-0.00292550609447062,South Africa,1984
1,0.041034795343875885,3.3469998836517334,4,7.6999993324279785,0.8772270679473877,0.45840001106262207,-0.055884554982185364,South Africa,1985
1,-0.05112822353839874,3.3469998836517334,4,7.6999993324279785,0.8772270679473877,0.45840001106262207,0.25224077701568604,South Africa,1986
1,-0.008729694411158562,3.3469998836517334,4,7.6999993324279785,0.8772270679473877,0.45840001106262207,-0.13968390226364136,South Africa,1987
1,0.0018220595084130764,3.3469998836517334,4,7.6999993324279785,0.8772270679473877,0.45840001106262207,0.02592305652797222,South Africa,1988
1,0.018793584778904915,3.3469998836517334,4,7.6999993324279785,0.8772270679473877,0.45840001106262207,0.26378703117370605,South Africa,1989
1,-0.005950604099780321,3.3469998836517334,4,7.6999993324279785,0.8772270679473877,0.45840001106262207,-0.11537699401378632,South Africa,1990
1,-0.02783602848649025,3.3469998836517334,5,7.6999993324279785,0.8772270679473877,0.45840001106262207,-0.23297929763793945,South Africa,1991
1,-0.019088609144091606,3.3469998836517334,5,7.6999993324279785,0.8772270679473877,0.45840001106262207,0.25208035111427307,South Africa,1992
1,-0.037037044763565063,3.3469998836517334,6,7.6999993324279785,0.8772270679473877,0.45840001106262207,-0.3071821630001068,South Africa,1993
